dormir,,1 year ago,
creo que deberías,,1 year ago,
creo que debería,,1 year ago,
encendemos,Verb,1 year ago,
pintar,,1 year ago,
trajiste,Verb,1 year ago,
trajo,Verb,1 year ago,
abuelito,Noun,1 year ago,
trajimos,Verb,1 year ago,
trajeron,Verb,1 year ago,
fábricas,Noun,1 year ago,
mover,Verb,1 year ago,
doler,Verb,1 year ago,
el inglés,,1 year ago,
los perros,,1 year ago,
las frutas,,1 year ago,
rápido,Adjective,1 year ago,
el ajedrez,,1 year ago,
el español,,1 year ago,
gramática,Noun,1 year ago,
el baloncesto,,1 year ago,
los deportes,,1 year ago,
los médicos,,1 year ago,
los maestros,,1 year ago,
los gatos,,1 year ago,
los padres,,1 year ago,
el ciclismo,,1 year ago,
dulces,Noun,1 year ago,
ibas,Verb,1 year ago,
balonmano,Noun,1 year ago,
leímos,Verb,1 year ago,
sal,Verb,1 year ago,
había una vez,,1 year ago,
rezar,Verb,1 year ago,
llorar,Verb,1 year ago,
rugby,Noun,1 year ago,
ciencias,Noun,1 year ago,
ocurrir,Verb,1 year ago,
pudiste,Verb,1 year ago,
decidir,Verb,1 year ago,
por fin,,1 year ago,
pudo,Verb,1 year ago,
pasta,Noun,1 year ago,
repetir,Verb,1 year ago,
pidiendo,Adverb,1 year ago,
pedir,,1 year ago,
trayendo,Verb,1 year ago,
oyendo,Verb,1 year ago,
repitiendo,Verb,1 year ago,
dormiste,Verb,1 year ago,
durmió,Verb,1 year ago,
durmieron,Verb,1 year ago,
almorcé,Verb,1 year ago,
pagar,Verb,1 year ago,
sin duda,,1 year ago,
romper,Verb,1 year ago,
razón,Noun,1 year ago,
razones,Noun,1 year ago,
banana,Noun,1 year ago,
en oferta,,1 year ago,
gastar,Verb,1 year ago,
y medio,,1 year ago,
darme,Pronoun,1 year ago,
decirnos,Pronoun,1 year ago,
decirme,Pronoun,1 year ago,
te,Pronoun,1 year ago,
les,Pronoun,1 year ago,
concejo municipal,,1 year ago,
recibido,Verb,1 year ago,
tele,Noun,1 year ago,
divertido,Adjective,1 year ago,
pienso que deberías,,1 year ago,
van,,1 year ago,
vayan,Verb,1 year ago,
hacen,,1 year ago,
encantarían,Verb,1 year ago,
alemania,Proper noun,1 year ago,
él se,,1 year ago,
ellas se,,1 year ago,
se cree,,1 year ago,
se dice,,1 year ago,
navegué,Verb,1 year ago,
rompecabezas,Noun,1 year ago,
hockey,Noun,1 year ago,
bádminton,Noun,1 year ago,
pop,Noun,1 year ago,
pesca,Noun,1 year ago,
abuelitos,Noun,1 year ago,
poquito,Adjective,1 year ago,
mejorará,Verb,1 year ago,
tal vez,,1 year ago,
de todas formas,,1 year ago,
menos,Adverb,1 year ago,
pedir prestado,,1 year ago,
conduzco,Verb,1 year ago,
dímelo,,1 year ago,
toqué,Verb,1 year ago,
este,Noun,1 year ago,
botas montañeras,,1 year ago,
pesqué,Verb,1 year ago,
nos abrazamos,,1 year ago,
mejor,Adverb,1 year ago,
juego,Noun,1 year ago,
lavaplatos,Noun,1 year ago,
de todas maneras,,1 year ago,
me lo quedo,,1 year ago,
agregué,Verb,1 year ago,
qué le traigo,,1 year ago,
felicidades,Interjection,1 year ago,
la parte de abajo,,1 year ago,
déselo,,1 year ago,
repetimos,Verb,1 year ago,
sonar,Verb,1 year ago,
pudieron,Verb,1 year ago,
rock,Noun,1 year ago,
pudimos,Verb,1 year ago,
vete,Pronoun,1 year ago,
limpiando,Verb,1 year ago,
descargué,Verb,1 year ago,
en forma,,1 year ago,
comer mucho,,1 year ago,
trabajar mucho,,1 year ago,
deciden,,1 year ago,
decidan,Verb,1 year ago,
abren,,1 year ago,
abran,Verb,1 year ago,
compren,Verb,1 year ago,
sería una buena idea,,1 year ago,
cita,Noun,1 year ago,
veían,Verb,1 year ago,
veíamos,Verb,1 year ago,
por cierto,,1 year ago,
policía,Noun,1 year ago,
genial,Interjection,1 year ago,
posiblemente,Adverb,1 year ago,
rap,Noun,1 year ago,
tijeras,Noun,1 year ago,
me puede decir,,1 year ago,
agradezco,Verb,1 year ago,
puede traer,,1 year ago,
el uno al otro,,1 year ago,
soul,Noun,1 year ago,
tal como,,1 year ago,
pc,Noun,1 year ago,
sin embargo,,1 year ago,
qué te traigo,,1 year ago,
niebla,Noun,1 year ago,
quizás,Adverb,1 year ago,
sino,Conjunction,1 year ago,
a él le,,1 year ago,
a él le gustan,,1 year ago,
dígame,,1 year ago,
dígamelo,,1 year ago,
salga,Verb,1 year ago,
beban,Verb,1 year ago,
es muy simpático,,1 year ago,
comen,,1 year ago,
coman,Verb,1 year ago,
beben,,1 year ago,
gravemente,Adverb,1 year ago,
auxilio,Interjection,1 year ago,
lavamanos,Noun,1 year ago,
sequé,Verb,1 year ago,
recién,Adverb,1 year ago,
ellos se,,1 year ago,
tú se,,1 year ago,
vaya,Interjection,1 year ago,
cualquier lugar,,1 year ago,
plástico,Noun,1 year ago,
se hacen,,1 year ago,
se necesitan,,1 year ago,
etcétera,Noun,1 year ago,
vocabulario,Noun,1 year ago,
medias,Noun,1 year ago,
escuchaba,Verb,1 year ago,
menos mal,,1 year ago,
indicaciones,Noun,1 year ago,
dime,Verb,1 year ago,
inusual,Adjective,1 year ago,
tenido,Verb,1 year ago,
pantalones cortos,Noun,1 year ago,
me cae mal,,1 year ago,
qué le gustaría para empezar,,1 year ago,
gustarían,,1 year ago,
saldremos,Verb,1 year ago,
arriba,Adverb,1 year ago,
abajo,Adverb,1 year ago,
ocupación,Noun,1 year ago,
nacer,Verb,1 year ago,
trabajan,,1 year ago,
compran,,1 year ago,
trabajen,Verb,1 year ago,
luego,,1 year ago,
veías,Verb,1 year ago,
gasolina,Noun,1 year ago,
tal,Adjective,1 year ago,
tales,Adjective,1 year ago,
guía,Noun,1 year ago,
se usa,,1 year ago,
cuántos años,,1 year ago,
vestir,Verb,1 year ago,
doble,Adjective,1 year ago,
me cae bien,,1 year ago,
felicitaciones,Interjection,1 year ago,
te levantas,,1 year ago,
murió,Verb,1 year ago,
destruimos,Verb,1 year ago,
devolvemos,Verb,1 year ago,
contra,Adverb,1 year ago,
dáselo,,1 year ago,
se caen,,1 year ago,
se ríen,,1 year ago,
se ríe,,1 year ago,
se cae,,1 year ago,
al conducir,,1 year ago,
al cruzar,,1 year ago,
anduvieron,Verb,1 year ago,
ten,Verb,1 year ago,
a la venta,,1 year ago,
cuesta,Verb,1 year ago,
suficiente,Adverb,1 year ago,
escojo,Verb,1 year ago,
le gusta,,1 year ago,
conciertos,Noun,1 year ago,
a ella le gusta,,1 year ago,
igual,Adjective,1 year ago,
me ayudas,,1 year ago,
española,Noun,1 year ago,
anduvo,Verb,1 year ago,
anduvimos,Verb,1 year ago,
a ti te,,1 year ago,
a ti te gustan,,1 year ago,
te dicen,,1 year ago,
carro,Noun,1 year ago,
comprar,Verb,1 year ago,
tecnología,Noun,1 year ago,
firme,Verb,1 year ago,
línea,Noun,1 year ago,
líneas,Noun,1 year ago,
codo,Noun,1 year ago,
repare,Verb,1 year ago,
empuje,Verb,1 year ago,
descanse,Verb,1 year ago,
estacione,Verb,1 year ago,
crear,Verb,1 year ago,
parte de atrás,,1 year ago,
díselo,,1 year ago,
supimos,Verb,1 year ago,
incluimos,Verb,1 year ago,
mantengo,Verb,1 year ago,
mantenemos,Verb,1 year ago,
al escuchar,,1 year ago,
nos caemos,,1 year ago,
nos reímos,,1 year ago,
al ver,,1 year ago,
funcionar,Verb,1 year ago,
cómo puedo ir,,1 year ago,
al regresar,,1 year ago,
al entrar,,1 year ago,
te ríes,,1 year ago,
te caes,,1 year ago,
fregadero,Noun,1 year ago,
gritando,Verb,1 year ago,
vendieron,Verb,1 year ago,
cuál quiere,,1 year ago,
cuáles quiere,,1 year ago,
cuál quieres,,1 year ago,
pijamas,Noun,1 year ago,
pijama,Noun,1 year ago,
nos olvidamos,,1 year ago,
se olvidaron,,1 year ago,
se olvida,,1 year ago,
te olvidas,,1 year ago,
me olvido,,1 year ago,
cambios,Noun,1 year ago,
nacionales,Adjective,1 year ago,
extraño,Adjective,1 year ago,
copiamos,Verb,1 year ago,
copiando,Verb,1 year ago,
copiaste,Verb,1 year ago,
cantantes,Noun,1 year ago,
copiaba,Verb,1 year ago,
brazaletes,Noun,1 year ago,
brazalete,Noun,1 year ago,
muerta,Adjective,1 year ago,
te ves,,1 year ago,
se ve,,1 year ago,
reírse,Pronoun,1 year ago,
olvidarse,Pronoun,1 year ago,
muertas,Adjective,1 year ago,
se ven,,1 year ago,
me veo,,1 year ago,
reírme,Pronoun,1 year ago,
nos vemos,,1 year ago,
olvidarnos,Pronoun,1 year ago,
reírnos,Pronoun,1 year ago,
reírte,Pronoun,1 year ago,
patinábamos,Verb,1 year ago,
póster,Noun,1 year ago,
patinaban,Verb,1 year ago,
armario,Noun,1 year ago,
patinabas,Verb,1 year ago,
patinaba,Verb,1 year ago,
zanahorias,Noun,1 year ago,
pósteres,Noun,1 year ago,
salvajes,Adjective,1 year ago,
irte,Pronoun,1 year ago,
me los llevo,,1 year ago,
recibo,Noun,1 year ago,
me la llevo,,1 year ago,
recibos,Noun,1 year ago,
vendedoras,Noun,1 year ago,
me las llevo,,1 year ago,
me lo llevo,,1 year ago,
vendedores,Noun,1 year ago,
obrera,Adjective,1 year ago,
obrero,Adjective,1 year ago,
reserve,Verb,1 year ago,
regrese,Verb,1 year ago,
envíe,Verb,1 year ago,
payasos,Noun,1 year ago,
payaso,Noun,1 year ago,
resto,Noun,1 year ago,
ahorrar,Verb,1 year ago,
caernos,Pronoun,1 year ago,
verse,Pronoun,1 year ago,
vernos,Pronoun,1 year ago,
caerte,Pronoun,1 year ago,
molestos,Adjective,1 year ago,
alejada,Adjective,1 year ago,
molestas,Adjective,1 year ago,
horrible,Adjective,1 year ago,
alejados,Adjective,1 year ago,
alejadas,Adjective,1 year ago,
usual,Adjective,1 year ago,
molesta,Adjective,1 year ago,
alejado,Adjective,1 year ago,
fotógrafo,Noun,1 year ago,
limpiadoras,Noun,1 year ago,
descargaste,Verb,1 year ago,
fotógrafas,Noun,1 year ago,
descargando,Verb,1 year ago,
descargamos,Verb,1 year ago,
fotógrafa,Noun,1 year ago,
descargó,Verb,1 year ago,
fotógrafos,Noun,1 year ago,
limpiadora,Noun,1 year ago,
limpiador,Noun,1 year ago,
limpiadores,Noun,1 year ago,
ganabas,Verb,1 year ago,
departamento,Noun,1 year ago,
ganaban,Verb,1 year ago,
impresora,Noun,1 year ago,
ganó,Verb,1 year ago,
ganaba,Verb,1 year ago,
metas,Noun,1 year ago,
recepcionista,Noun,1 year ago,
pararte,Pronoun,1 year ago,
melones,Noun,1 year ago,
rosadas,Adjective,1 year ago,
pararme,Pronoun,1 year ago,
pararse,Pronoun,1 year ago,
boles,Noun,1 year ago,
pararnos,Pronoun,1 year ago,
melón,Noun,1 year ago,
globo,Noun,1 year ago,
batería,Noun,1 year ago,
liso,Adjective,1 year ago,
globos,Noun,1 year ago,
profundo,Adjective,1 year ago,
alrededor del,,1 year ago,
vengan,Verb,1 year ago,
traigan,Verb,1 year ago,
pongan,Verb,1 year ago,
salgan,Verb,1 year ago,
tengan,Verb,1 year ago,
oigan,Verb,1 year ago,
perderse,Pronoun,1 year ago,
paras,Verb,1 year ago,
perdernos,Pronoun,1 year ago,
perderte,Pronoun,1 year ago,
paramos,Verb,1 year ago,
nos subimos,,1 year ago,
para,Verb,1 year ago,
me subo,,1 year ago,
te subes,,1 year ago,
perderme,Pronoun,1 year ago,
secar,Verb,1 year ago,
tortillas,Noun,1 year ago,
secaste,Verb,1 year ago,
secó,Verb,1 year ago,
garaje,Noun,1 year ago,
subirte,Pronoun,1 year ago,
entrada,Noun,1 year ago,
me perdí,,1 year ago,
esquina,Noun,1 year ago,
se vende,,1 year ago,
nos perdimos,,1 year ago,
subirse,Pronoun,1 year ago,
se venden,,1 year ago,
subirnos,Pronoun,1 year ago,
te perdiste,,1 year ago,
anchas,Adjective,1 year ago,
se ofrece,,1 year ago,
se ofrecen,,1 year ago,
subirme,Pronoun,1 year ago,
anchos,Adjective,1 year ago,
añado,Verb,1 year ago,
anduviste,Verb,1 year ago,
anduve,Verb,1 year ago,
ven acá,,1 year ago,
a mí me gusta,,1 year ago,
me gusta,,1 year ago,
me dice,,1 year ago,
al salir,,1 year ago,
me río,,1 year ago,
me caigo,,1 year ago,
al llegar,,1 year ago,
me puede cambiar,,1 year ago,
bebas,Verb,1 year ago,
comas,Verb,1 year ago,
abuelita,Noun,1 year ago,
rutas,Noun,1 year ago,
ruta,Noun,1 year ago,
sonido,Noun,1 year ago,
graduados,Adjective,1 year ago,
graduada,Adjective,1 year ago,
creció,Verb,1 year ago,
pequeñito,Adjective,1 year ago,
crecí,Verb,1 year ago,
bajito,Adjective,1 year ago,
pequeñita,Adjective,1 year ago,
graduado,Adjective,1 year ago,
crecieron,Verb,1 year ago,
pequeñitos,Adjective,1 year ago,
creciste,Verb,1 year ago,
bajitas,Adjective,1 year ago,
bajita,Adjective,1 year ago,
crecimos,Verb,1 year ago,
despertar,Verb,1 year ago,
atún,Noun,1 year ago,
cómo quiere pagar,,1 year ago,
cómo quieres pagar,,1 year ago,
perfumes,Noun,1 year ago,
surfeo,Verb,1 year ago,
surfear,Verb,1 year ago,
surfean,Verb,1 year ago,
surfea,Verb,1 year ago,
negativo,Adjective,1 year ago,
señales,Noun,1 year ago,
toallas,Noun,1 year ago,
ferrocarril,Noun,1 year ago,
patines,Noun,1 year ago,
amas de casa,,1 year ago,
castaño,Adjective,1 year ago,
ama de casa,,1 year ago,
avenida,Noun,1 year ago,
autopista,Noun,1 year ago,
vestirte,Pronoun,1 year ago,
vestirme,Pronoun,1 year ago,
acabas de,,1 year ago,
estantes,Noun,1 year ago,
vestidas,Verb,1 year ago,
estante,Noun,1 year ago,
termino,Verb,1 year ago,
vestida,Verb,1 year ago,
vestirnos,Pronoun,1 year ago,
acaba de,,1 year ago,
acabo de,,1 year ago,
acabamos de,,1 year ago,
vestido,Verb,1 year ago,
acaban de,,1 year ago,
se volverá,,1 year ago,
mejorarán,Verb,1 year ago,
tratarás,Verb,1 year ago,
mejoraremos,Verb,1 year ago,
tratarán,Verb,1 year ago,
eléctricos,Adjective,1 year ago,
se volverán,,1 year ago,
eléctrica,Adjective,1 year ago,
eléctricas,Adjective,1 year ago,
te volverás,,1 year ago,
nos volveremos,,1 year ago,
trataremos,Verb,1 year ago,
llevarte bien,,1 year ago,
llevarme bien,,1 year ago,
jalea,Noun,1 year ago,
mesita,Noun,1 year ago,
llevarse bien,,1 year ago,
ratones,Noun,1 year ago,
llevarnos bien,,1 year ago,
se casó,,1 year ago,
me llevaba bien,,1 year ago,
nos llevamos bien,,1 year ago,
te llevas bien,,1 year ago,
me caso,,1 year ago,
adulta,Noun,1 year ago,
nos casamos,,1 year ago,
se llevan bien,,1 year ago,
se llevó bien,,1 year ago,
te llevabas bien,,1 year ago,
soltera,Adjective,1 year ago,
se casan,,1 year ago,
casaron,Verb,1 year ago,
se lleva bien,,1 year ago,
solteros,Adjective,1 year ago,
perrito,Noun,1 year ago,
andén,Noun,1 year ago,
cuadras,Noun,1 year ago,
cuadra,Noun,1 year ago,
ganador,Noun,1 year ago,
serán,Verb,1 year ago,
seré,Verb,1 year ago,
seremos,Verb,1 year ago,
volverse,Pronoun,1 year ago,
ganadora,Noun,1 year ago,
volverme,Pronoun,1 year ago,
volverte,Pronoun,1 year ago,
irán,Verb,1 year ago,
volvernos,Pronoun,1 year ago,
adivinaremos,Verb,1 year ago,
irás,Verb,1 year ago,
serás,Verb,1 year ago,
será,Verb,1 year ago,
supongo,Verb,1 year ago,
construimos,Verb,1 year ago,
seca,Verb,1 year ago,
agrega,Verb,1 year ago,
asa,Verb,1 year ago,
organiza,Verb,1 year ago,
prepara,Verb,1 year ago,
poco,Adverb,1 year ago,
experiencias,Noun,1 year ago,
maíz,Noun,1 year ago,
cantaba,Verb,1 year ago,
esquiábamos,Verb,1 year ago,
verdadero,Adjective,1 year ago,
atractivos,Adjective,1 year ago,
fumó,Verb,1 year ago,
atractivo,Adjective,1 year ago,
fumaba,Verb,1 year ago,
esquiaba,Verb,1 year ago,
cantabas,Verb,1 year ago,
verdaderas,Adjective,1 year ago,
esquiaban,Verb,1 year ago,
suma,Verb,1 year ago,
cuadrados,Adjective,1 year ago,
estantería,Noun,1 year ago,
hablaré,Verb,1 year ago,
viviré,Verb,1 year ago,
vivirás,Verb,1 year ago,
objetivos,Noun,1 year ago,
temporadas,Noun,1 year ago,
tráemela,,1 year ago,
tráemelos,,1 year ago,
tocaste,Verb,1 year ago,
tráemelo,,1 year ago,
tráemelas,,1 year ago,
tocaba,Verb,1 year ago,
básicos,Adjective,1 year ago,
borradores,Noun,1 year ago,
se apura,,1 year ago,
borrador,Noun,1 year ago,
te apuras,,1 year ago,
cortaré,Verb,1 year ago,
se apuran,,1 year ago,
me apuro,,1 year ago,
nos apuramos,,1 year ago,
básicas,Adjective,1 year ago,
nadábamos,Verb,1 year ago,
encendían,Verb,1 year ago,
encendíamos,Verb,1 year ago,
encendía,Verb,1 year ago,
encendías,Verb,1 year ago,
fuerte,Adjective,1 year ago,
reprobó,Verb,1 year ago,
reprobé,Verb,1 year ago,
principiantes,Noun,1 year ago,
reprobamos,Verb,1 year ago,
reprueban,Verb,1 year ago,
repruebo,Verb,1 year ago,
repruebas,Verb,1 year ago,
curso,Noun,1 year ago,
tenía prisa,,1 year ago,
tenías prisa,,1 year ago,
tenemos prisa,,1 year ago,
tienes prisa,,1 year ago,
tenía prisa,,1 year ago,
tengo prisa,,1 year ago,
tiene prisa,,1 year ago,
tienen prisa,,1 year ago,
pásamelo,,1 year ago,
pásamelos,,1 year ago,
pásamela,,1 year ago,
dámelas,,1 year ago,
dámelos,,1 year ago,
pásamelas,,1 year ago,
desean,Verb,1 year ago,
dámelo,,1 year ago,
desea,Verb,1 year ago,
guardaste,Verb,1 year ago,
guardo,Verb,1 year ago,
dámela,,1 year ago,
agradecer,Verb,1 year ago,
guardar,Verb,1 year ago,
deseas,Verb,1 year ago,
deseo,Verb,1 year ago,
guardó,Verb,1 year ago,
guardas,Verb,1 year ago,
subir,Verb,1 year ago,
almohadas,Noun,1 year ago,
sube,Verb,1 year ago,
cinturones,Noun,1 year ago,
subimos,Verb,1 year ago,
alquiler,Noun,1 year ago,
me acostaré,,1 year ago,
apagaban,Verb,1 year ago,
te acostabas,,1 year ago,
gastó,Verb,1 year ago,
apagábamos,Verb,1 year ago,
te acostarás,,1 year ago,
se acostaban,,1 year ago,
nos acostaremos,,1 year ago,
escuchabas,Verb,1 year ago,
gastamos,Verb,1 year ago,
apagaba,Verb,1 year ago,
gastaste,Verb,1 year ago,
escuchábamos,Verb,1 year ago,
gastaba,Verb,1 year ago,
conducir,Verb,1 year ago,
entraba,Verb,1 year ago,
entraban,Verb,1 year ago,
me acostaba,,1 year ago,
entrábamos,Verb,1 year ago,
nos odiamos,,1 year ago,
ajo,Noun,1 year ago,
esquían,Verb,1 year ago,
esquiamos,Verb,1 year ago,
esquías,Verb,1 year ago,
se abrazan,,1 year ago,
esquía,Verb,1 year ago,
se abrazaron,,1 year ago,
parlantes,Noun,1 year ago,
esquío,Verb,1 year ago,
se odian,,1 year ago,
se odiaron,,1 year ago,
uvas,Noun,1 year ago,
llené,Verb,1 year ago,
deseos,Noun,1 year ago,
deseo,Noun,1 year ago,
crema,Noun,1 year ago,
anillo,Noun,1 year ago,
dorada,Adjective,1 year ago,
te irás,,1 year ago,
te ibas,,1 year ago,
dorado,Adjective,1 year ago,
se iban,,1 year ago,
envié,Verb,1 year ago,
me iba,,1 year ago,
nos iremos,,1 year ago,
se iba,,1 year ago,
se fue,,1 year ago,
te fuiste,,1 year ago,
anillos,Noun,1 year ago,
me iré,,1 year ago,
me fui,,1 year ago,
doradas,Adjective,1 year ago,
comer una,,1 year ago,
ellos leen,,1 year ago,
camarero,Noun,1 year ago,
diecinueve,Numeral,1 year ago,
te visitan,,1 year ago,
unas,Determiner,1 year ago,
te llamamos,,1 year ago,
casas,Noun,1 year ago,
necesitamos,Verb,1 year ago,
familias,Noun,1 year ago,
te compra,,1 year ago,
dieciséis,Numeral,1 year ago,
se pone,,1 year ago,
quiere aprender,,1 year ago,
señores,Noun,1 year ago,
señoritas,Noun,1 year ago,
bonitos,Adjective,1 year ago,
mexicano,Adjective,1 year ago,
puesto,Adjective,1 year ago,
me levanto,,1 year ago,
jugos,Noun,1 year ago,
te conozco,,1 year ago,
para ella,,1 year ago,
te ayudo,,1 year ago,
para él,,1 year ago,
boleto,Noun,1 year ago,
están,Verb,1 year ago,
veintiuno,Numeral,1 year ago,
te necesito,,1 year ago,
carteras,Noun,1 year ago,
tu,Pronoun,1 year ago,
lluvias,Noun,1 year ago,
baja,Adjective,1 year ago,
te duchas,,1 year ago,
me compra,,1 year ago,
aprendes,Verb,1 year ago,
viven,Verb,1 year ago,
tú escribes,,1 year ago,
trabajan,Verb,1 year ago,
cero,Noun,1 year ago,
nos visita,,1 year ago,
nosotros leemos,,1 year ago,
levantarse,Pronoun,1 year ago,
compramos,Verb,1 year ago,
aprendo,Verb,1 year ago,
número,Noun,1 year ago,
tú hablas,,1 year ago,
cansadísimo,Adjective,1 year ago,
esta,Determiner,1 year ago,
vives,Verb,1 year ago,
me necesita,,1 year ago,
ella come,,1 year ago,
ensalada,Noun,1 year ago,
conozco,Verb,1 year ago,
te sientes,,1 year ago,
un poco,,1 year ago,
te pones,,1 year ago,
veinticuatro,Numeral,1 year ago,
veinticinco,Numeral,1 year ago,
me enseña,,1 year ago,
trabajamos,Verb,1 year ago,
usamos,Verb,1 year ago,
para nosotros,,1 year ago,
camarera,Noun,1 year ago,
encantó,Verb,1 year ago,
señoras,Noun,1 year ago,
bonitas,Adjective,1 year ago,
cuestan,Verb,1 year ago,
me llaman,,1 year ago,
ellos hablan,,1 year ago,
enseñar,Verb,1 year ago,
odiar,Verb,1 year ago,
me puedo probar,,1 year ago,
estas,Determiner,1 year ago,
preguntas,Noun,1 year ago,
nos acostamos,,1 year ago,
nos escuchan,,1 year ago,
restaurantes,Noun,1 year ago,
biblioteca,Noun,1 year ago,
pueblo,Noun,1 year ago,
bibliotecas,Noun,1 year ago,
preferir,Verb,1 year ago,
van,Verb,1 year ago,
nosotras vivimos,,1 year ago,
necesitamos abrir,,1 year ago,
ponerse,Pronoun,1 year ago,
veintiún,Noun,1 year ago,
me escucha,,1 year ago,
necesitan,Verb,1 year ago,
tú bebes,,1 year ago,
ellas escriben,,1 year ago,
divertida,Adjective,1 year ago,
bonito,Adjective,1 year ago,
favorita,Adjective,1 year ago,
diecisiete,Numeral,1 year ago,
trabajas,Verb,1 year ago,
quieren,Verb,1 year ago,
salen,Verb,1 year ago,
pequeñas,Adjective,1 year ago,
me ama,,1 year ago,
inglesa,Noun,1 year ago,
encantaron,Verb,1 year ago,
necesito comprar,,1 year ago,
trece,Numeral,1 year ago,
preferimos,Verb,1 year ago,
portugués,Noun,1 year ago,
tomamos,Verb,1 year ago,
alta,Adjective,1 year ago,
hambre,Noun,1 year ago,
tomar,,1 year ago,
pequeño,Adjective,1 year ago,
pueblos,Noun,1 year ago,
estoy,Verb,1 year ago,
estamos,Verb,1 year ago,
se llaman,,1 year ago,
se levanta,,1 year ago,
pasaporte,Noun,1 year ago,
estos,Determiner,1 year ago,
computadoras,Noun,1 year ago,
importante,Adjective,1 year ago,
es grande,,1 year ago,
salimos,Verb,1 year ago,
simpática,Adjective,1 year ago,
universidad,Noun,1 year ago,
necesita escribir,,1 year ago,
baloncesto,Noun,1 year ago,
oficina,Noun,1 year ago,
aprenden,Verb,1 year ago,
nos ayudan,,1 year ago,
vivimos,Verb,1 year ago,
usas,Verb,1 year ago,
me conoce,,1 year ago,
qué tal,,1 year ago,
nosotros comemos,,1 year ago,
aprende,Verb,1 year ago,
veintidós,Numeral,1 year ago,
tarjeta de crédito,,1 year ago,
golf,Noun,1 year ago,
sándwich,Noun,1 year ago,
es divertido,,1 year ago,
nos compra,,1 year ago,
ciudad,Noun,1 year ago,
quiero beber,,1 year ago,
te encanta,,1 year ago,
usan,Verb,1 year ago,
dificilísimo,Adjective,1 year ago,
uno,Noun,1 year ago,
nos llamas,,1 year ago,
aprendemos,Verb,1 year ago,
contactaste,Verb,1 year ago,
escalaron,Verb,1 year ago,
contactó,Verb,1 year ago,
contactaron,Verb,1 year ago,
fila,Noun,1 year ago,
escalaste,Verb,1 year ago,
escalar,Verb,1 year ago,
perdió,Verb,1 year ago,
escalaremos,Verb,1 year ago,
manera,Noun,1 year ago,
contacté,Verb,1 year ago,
perderemos,Verb,1 year ago,
contactar,Verb,1 year ago,
perdí,Verb,1 year ago,
perdimos,Verb,1 year ago,
nuestro,Determiner,1 year ago,
pescó,Verb,1 year ago,
acamparemos,Verb,1 year ago,
acamparé,Verb,1 year ago,
pescaron,Verb,1 year ago,
patada,Noun,1 year ago,
patadas,Noun,1 year ago,
se quita,,1 year ago,
me quito,,1 year ago,
descansaré,Verb,1 year ago,
caballos,Noun,1 year ago,
nos quitamos,,1 year ago,
descansaremos,Verb,1 year ago,
se quitan,,1 year ago,
pescamos,Verb,1 year ago,
acamparán,Verb,1 year ago,
descansarán,Verb,1 year ago,
descuento,Noun,2 years ago,
se queda con,,2 years ago,
agregar,Verb,2 years ago,
te quedas con,,2 years ago,
se quedaron con,,2 years ago,
se quedó con,,2 years ago,
te quedarás con,,2 years ago,
nos quedaremos con,,2 years ago,
nos quedamos con,,2 years ago,
me quedo con,,2 years ago,
me quedaré con,,2 years ago,
cubrieron,Verb,2 years ago,
aire,Noun,2 years ago,
navegaré,Verb,2 years ago,
cubre,Verb,2 years ago,
navegaremos,Verb,2 years ago,
navegarán,Verb,2 years ago,
navegará,Verb,2 years ago,
cubrió,Verb,2 years ago,
bajas,Adjective,2 years ago,
grados,Noun,2 years ago,
envío,Verb,2 years ago,
pertenecer,Verb,2 years ago,
enviamos,Verb,2 years ago,
cartas,Noun,2 years ago,
envías,Verb,2 years ago,
escenario,Noun,2 years ago,
niñas,Noun,2 years ago,
envía,Verb,2 years ago,
se escriben,,2 years ago,
nos escribimos,,2 years ago,
carta,Noun,2 years ago,
nuestra,Determiner,2 years ago,
pollo,Noun,2 years ago,
caballo,Noun,2 years ago,
límpialas,,2 years ago,
límpialos,,2 years ago,
corredor,Noun,2 years ago,
bébelos,,2 years ago,
límpialo,,2 years ago,
bébela,,2 years ago,
aviso,Noun,2 years ago,
niños,Noun,2 years ago,
límpiala,,2 years ago,
bébelo,,2 years ago,
cruzaste,Verb,2 years ago,
metros,Noun,2 years ago,
ascensor,Noun,2 years ago,
cancelación,Noun,2 years ago,
cancelaciones,Noun,2 years ago,
extranjeros,Adjective,2 years ago,
cruzaron,Verb,2 years ago,
resultados,Noun,2 years ago,
sabrás,Verb,2 years ago,
cuadrada,Adjective,2 years ago,
sabré,Verb,2 years ago,
podremos,Verb,2 years ago,
redondas,Adjective,2 years ago,
cuadrado,Adjective,2 years ago,
sabrá,Verb,2 years ago,
redondo,Adjective,2 years ago,
redonda,Adjective,2 years ago,
podrá,Verb,2 years ago,
sabremos,Verb,2 years ago,
podrás,Verb,2 years ago,
podrán,Verb,2 years ago,
cuadradas,Adjective,2 years ago,
sabrán,Verb,2 years ago,
podré,Verb,2 years ago,
frente,Noun,2 years ago,
pantalla,Noun,2 years ago,
redondos,Adjective,2 years ago,
ricas,Adjective,2 years ago,
se ayudaron,,2 years ago,
picar,Verb,2 years ago,
rebanadas,Noun,2 years ago,
picando,Verb,2 years ago,
se ayudan,,2 years ago,
rebanada,Noun,2 years ago,
nos ayudamos,,2 years ago,
nos conocemos,,2 years ago,
rica,Adjective,2 years ago,
se conocen,,2 years ago,
